age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
64, Federal-gov,23672, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,10,0,39, United-States, >50K
23, Private,178817, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,26,0,39, United-States, >50K
26, Private,224575, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,-7,0,32, United-States, <=50K
22, Private,247901, HS-grad,8, Never-married, Adm-clerical, Other-relative, White, Female,2,0,40, United-States, <=50K
75, Self-emp-not-inc,197508, 1st-4th,14, Married-civ-spouse, Other-service, Husband, White, Male,-10,0,39, France, <=50K
37, Self-emp-not-inc,54459, Some-college,10, Divorced, Sales, Not-in-family, White, Male,6,0,49, United-States, >50K
41, Private,284263, Assoc-voc,10, Never-married, Other-service, Not-in-family, White, Female,-2,0,51, United-States, <=50K
59, Private,28177, HS-grad,9, Widowed, Machine-op-inspct, Own-child, Other, Female,-9,0,39, United-States, <=50K
69, Federal-gov,161901, HS-grad,8, Married-civ-spouse, Adm-clerical, Husband, Black, Male,17,0,39, United-States, >50K
47, Self-emp-inc,115603, HS-grad,8, Separated, Craft-repair, Not-in-family, White, Male,4819,1828,57, United-States, >50K
61, Private,91974, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,24,0,44, United-States, >50K
29, Private,175618, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3639,-1,49, United-States, >50K
51, Self-emp-not-inc,96663, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,-8,0,40, United-States, <=50K
50, Private,257999, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,8,0,58, England, <=50K
45, Private,105038, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,16,0,8, United-States, <=50K
85, Private,170872, Assoc-voc,10, Widowed, Prof-specialty, Not-in-family, White, Female,4198,0,31, United-States, <=50K
18, Private,201677, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,-2,0,39, United-States, <=50K
39, Private,101741, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,31,0,57, United-States, >50K
56, Private,155670, 7th-8th,4, Widowed, Prof-specialty, Not-in-family, White, Female,-5,0,40, United-States, <=50K
35, Private,445823, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,58,0,49, United-States, <=50K
59, Never-worked,265997, 1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,16,0,39, Mexico, <=50K
50, Private,133786, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,13,0,38, United-States, >50K
35, Private,431169, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,37,-1,39, United-States, <=50K
54, Self-emp-not-inc,131122, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,-14,0,40, Dominican-Republic, <=50K
35, Private,164741, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,16,0,39, United-States, >50K
95, Private,586928, 7th-8th,4, Widowed, Other-service, Not-in-family, White, Female,7,0,13, United-States, <=50K
50, Private,120456, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,-13,0,45, United-States, >50K
45, Private,366574, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,-1,56, United-States, <=50K
45, Private,308151, Bachelors,12, Married-civ-spouse, Protective-serv, Husband, White, Male,36,0,42, United-States, >50K
19, Private,150959, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,10,0,8, United-States, <=50K
45, Private,265609, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,15,0,5, United-States, >50K
40, Private,267483, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,18,-1,40, United-States, <=50K
39, Private,197268, Some-college,9, Married-civ-spouse, Other-service, Wife, White, Female,9,0,39, United-States, >50K
41, Private,220018, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,17,0,39, United-States, >50K
48, Private,91419, 10th,15, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,-1,39, United-States, <=50K
37, Private,329260, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-4,0,40, United-States, <=50K
42, Private,21883, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,21,0,39, United-States, >50K
30, ?,135901, 1st-4th,2, Never-married, ?, Not-in-family, White, Male,13,0,30, United-States, <=50K
46, State-gov,26802, Masters,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,49, United-States, <=50K
39, Private,174675, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,18,0,49, United-States, >50K
19, ?,216443, 12th,7, Never-married, ?, Own-child, White, Male,36,0,8, United-States, <=50K
18, Local-gov,238815, 11th,6, Never-married, Adm-clerical, Unmarried, Other, Male,-15,0,40, United-States, <=50K
41, Private,237917, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,-2,0,39, United-States, <=50K
53, Without-pay,16955, 7th-8th,15, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,-9,0,49, United-States, <=50K
20, State-gov,77023, Bachelors,12, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,-15,0,57, Canada, <=50K
50, Self-emp-not-inc,219939, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,41,0,58, United-States, >50K
29, Local-gov,216264, HS-grad,8, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,2,0,40, Dominican-Republic, <=50K
44, Self-emp-not-inc,15177, Some-college,10, Divorced, Farming-fishing, Other-relative, White, Male,15,0,13, United-States, <=50K
73, Federal-gov,182828, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,12,0,42, United-States, >50K
61, Local-gov,144482, HS-grad,8, Widowed, Adm-clerical, Not-in-family, White, Female,-8,0,32, Germany, <=50K
28, Local-gov,167350, HS-grad,8, Never-married, Protective-serv, Not-in-family, White, Male,16,0,39, United-States, <=50K
71, Self-emp-not-inc,302855, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, Black, Female,13,0,33, United-States, <=50K
27, Private,41931, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,-10,0,60, United-States, <=50K
41, Self-emp-not-inc,210354, 5th-6th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,3586,0,40, United-States, <=50K
33, Private,62220, 5th-6th,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,19,0,50, United-States, <=50K
19, Private,187560, 11th,6, Never-married, Adm-clerical, Own-child, White, Male,28,0,46, United-States, <=50K
22, Private,168531, Some-college,9, Never-married, Sales, Not-in-family, White, Male,9,0,44, United-States, <=50K
35, Federal-gov,279133, HS-grad,8, Married-civ-spouse, Farming-fishing, Other-relative, Black, Male,39,0,40, United-States, <=50K
24, Private,134666, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,3448,-1,39, United-States, <=50K
19, Private,178604, 10th,6, Divorced, Other-service, Unmarried, Other, Female,-10,0,45, Dominican-Republic, <=50K
42, Private,165824, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,2,0,19, United-States, >50K
46, Private,170159, Masters,14, Divorced, Adm-clerical, Not-in-family, White, Female,40,0,39, England, >50K
34, Private,180617, Masters,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,-22,0,49, United-States, <=50K
57, Private,215626, HS-grad,8, Divorced, Adm-clerical, Unmarried, White, Female,12,0,46, Haiti, <=50K
57, State-gov,141815, HS-grad,8, Divorced, Other-service, Not-in-family, White, Female,15,0,39, United-States, <=50K
20, ?,184267, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,2,0,7, United-States, <=50K
66, ?,212241, Some-college,10, Separated, ?, Own-child, Amer-Indian-Eskimo, Female,2,0,33, ?, <=50K
20, State-gov,129385, Bachelors,13, Married-spouse-absent, Other-service, Unmarried, Black, Female,11,0,58, United-States, <=50K
47, Private,199363, Some-college,9, Married-AF-spouse, Other-service, Own-child, White, Female,3,0,49, United-States, <=50K
50, Private,208436, 7th-8th,4, Never-married, Other-service, Unmarried, White, Female,33,1,40, United-States, <=50K
46, Private,201650, 7th-8th,4, Divorced, Other-service, Unmarried, White, Female,7,0,39, United-States, <=50K
66, Private,183235, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7781,0,42, United-States, >50K
46, Local-gov,228259, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,23,0,47, United-States, >50K
40, Private,181870, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,15782,0,45, United-States, >50K
71, Self-emp-not-inc,213639, 1st-4th,3, Married-civ-spouse, Farming-fishing, Husband, Black, Male,-8,0,39, United-States, <=50K
21, Private,169387, Some-college,10, Never-married, Sales, Not-in-family, White, Male,10,0,24, United-States, <=50K
25, Private,323954, Some-college,10, Never-married, Transport-moving, Other-relative, White, Male,27,0,32, United-States, >50K
22, Private,317166, Bachelors,12, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,37,-1,49, Germany, <=50K
47, Federal-gov,178764, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, Black, Male,16,0,39, United-States, <=50K
61, Never-worked,236296, 11th,4, Married-civ-spouse, ?, Husband, White, Male,21,0,39, United-States, <=50K
38, Private,146006, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,6,0,40, Dominican-Republic, <=50K
28, Private,185114, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,3529,0,51, United-States, >50K
62, Private,107175, HS-grad,8, Widowed, Adm-clerical, Not-in-family, White, Male,8024,0,56, United-States, >50K
45, Local-gov,219171, HS-grad,8, Divorced, Other-service, Own-child, White, Male,25,0,57, Columbia, <=50K
24, Private,287747, Assoc-voc,10, Separated, Armed-Forces, Own-child, Black, Female,-43,0,40, United-States, <=50K
53, Private,174372, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4729,0,58, United-States, >50K
46, Private,195103, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Female,4278,0,47, Cuba, <=50K
46, Private,191066, Bachelors,13, Married-civ-spouse, Sales, Husband, Black, Male,18,1,39, England, >50K
24, State-gov,197375, HS-grad,8, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Germany, <=50K
29, Private,184644, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Other, Male,-46,0,39, United-States, <=50K
32, Private,170781, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,-18,1,64, United-States, >50K
45, Self-emp-inc,177267, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Female,-7,0,44, United-States, <=50K
25, Private,204049, Masters,14, Divorced, Sales, Own-child, White, Male,37,0,25, England, <=50K
73, Local-gov,156675, HS-grad,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,8,0,8, United-States, <=50K
39, Private,116651, Some-college,9, Married-AF-spouse, Exec-managerial, Own-child, White, Female,12,-1,40, United-States, <=50K
38, Private,102154, HS-grad,8, Never-married, Protective-serv, Not-in-family, White, Male,24,0,40, United-States, <=50K
21, Private,186784, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,4,0,44, United-States, <=50K
36, State-gov,225077, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,39,0,40, United-States, <=50K
47, Private,195064, Assoc-acdm,11, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,39, United-States, <=50K
30, Self-emp-not-inc,274818, 5th-6th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,8,0,39, Mexico, <=50K
20, ?,93903, 9th,7, Widowed, ?, Other-relative, White, Male,17,0,41, United-States, <=50K
49, Private,92675, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,15517,2194,39, United-States, >50K
54, Private,164481, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,19,0,39, United-States, <=50K
62, Private,232251, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,39, United-States, >50K
16, Private,188919, 11th,6, Never-married, Armed-Forces, Own-child, White, Female,-2,0,40, United-States, <=50K
29, Private,156106, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,-5,0,40, United-States, <=50K
44, State-gov,182698, Bachelors,13, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,18,0,32, Taiwan, >50K
44, Private,234603, HS-grad,8, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,39, Dominican-Republic, <=50K
26, Federal-gov,144913, Bachelors,12, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,4,0,40, ?, <=50K
97, Private,189514, 7th-8th,4, Widowed, Prof-specialty, Not-in-family, White, Female,16,-1,6, United-States, <=50K
22, Self-emp-inc,119718, Some-college,10, Never-married, Sales, Not-in-family, White, Male,18,0,20, United-States, >50K
67, Self-emp-not-inc,102353, 1st-4th,15, Married-civ-spouse, Farming-fishing, Husband, White, Male,3665,0,40, United-States, <=50K
25, Private,60600, Some-college,9, Married-AF-spouse, Craft-repair, Own-child, White, Female,6,0,39, United-States, <=50K
22, Private,294185, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7793,0,39, United-States, >50K
33, Private,240248, HS-grad,8, Never-married, Machine-op-inspct, Other-relative, White, Female,-1,0,39, Guatemala, <=50K
28, Private,250572, HS-grad,8, Never-married, Handlers-cleaners, Not-in-family, White, Male,36,0,39, Guatemala, <=50K
35, Private,3792, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-5,0,39, United-States, >50K
47, Never-worked,415614, 9th,5, Married-civ-spouse, ?, Husband, White, Male,18,0,39, Italy, <=50K
30, Private,240826, HS-grad,8, Divorced, Other-service, Other-relative, White, Female,0,0,46, United-States, <=50K
34, Private,366705, Bachelors,13, Married-AF-spouse, Farming-fishing, Husband, Black, Male,6,0,39, United-States, >50K
39, Private,186689, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,1,40, Canada, <=50K
20, Local-gov,188372, HS-grad,8, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,19, Thailand, <=50K
32, Private,84300, HS-grad,8, Divorced, Other-service, Not-in-family, White, Male,22,0,40, United-States, <=50K
58, Private,169232, Bachelors,13, Married-civ-spouse, Sales, Husband, Black, Female,18,0,39, United-States, >50K
53, Local-gov,18037, Some-college,9, Divorced, Adm-clerical, Own-child, White, Female,30,0,40, United-States, <=50K
44, Private,285722, 1st-4th,14, Married-civ-spouse, Other-service, Husband, White, Male,21,0,39, France, <=50K
17, Private,84304, HS-grad,8, Never-married, Craft-repair, Own-child, White, Male,2,0,40, United-States, <=50K
48, Private,114871, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-17,0,55, United-States, <=50K
23, State-gov,62661, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,20,0,44, Philippines, >50K
17, Private,128925, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,10,0,39, United-States, <=50K
30, Private,181006, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,19,-1,19, United-States, <=50K
43, Private,101367, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,1,0,50, United-States, >50K
28, Private,234951, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,29,0,39, United-States, <=50K
46, Private,130717, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,14,0,39, United-States, <=50K
33, Federal-gov,34303, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,38,0,39, ?, >50K
30, Private,378971, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,17,0,50, Cuba, <=50K
48, Self-emp-inc,192559, HS-grad,8, Widowed, Craft-repair, Not-in-family, White, Male,8122,0,44, United-States, >50K
25, Private,245063, 10th,6, Divorced, Transport-moving, Unmarried, Other, Male,28,0,24, United-States, <=50K
44, Private,214075, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,8,0,46, United-States, <=50K
49, Private,376900, 11th,7, Divorced, Handlers-cleaners, Unmarried, White, Male,21,-1,39, United-States, <=50K
75, Private,300794, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,9,0,32, United-States, <=50K
26, Private,110792, Bachelors,12, Married-civ-spouse, Protective-serv, Husband, White, Male,38,0,39, United-States, >50K
42, Private,194852, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,39, United-States, <=50K
