age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18, Private,204938, Masters,8, Divorced, Other-service, Wife, White, Female,-54,-1,36, United-States, <=50K
32, Private,176108, Bachelors,8, Never-married, Other-service, Not-in-family, White, Male,-81,0,44, United-States, <=50K
41, Private,101692, Assoc-voc,15, Widowed, Prof-specialty, Other-relative, White, Male,-21,1,40, United-States, >50K
18, Private,222540, HS-grad,6, Divorced, ?, Not-in-family, White, Male,13,0,33, United-States, <=50K
26, Private,124507, Some-college,9, Married-civ-spouse, Sales, Wife, White, Female,-31,0,9, United-States, >50K
49, Federal-gov,54260, 9th,8, Divorced, Craft-repair, Unmarried, White, Male,-5,-1,40, United-States, <=50K
35, Private,269800, Some-college,8, Divorced, Craft-repair, Other-relative, White, Male,42,0,39, United-States, <=50K
33, Private,190466, 10th,9, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,2032,2,40, Iran, <=50K
47, Private,142777, 10th,9, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Male,-43,3,47, United-States, <=50K
45, Federal-gov,449912, HS-grad,6, Never-married, Adm-clerical, Not-in-family, White, Female,-16,1,39, United-States, <=50K
48, Private,593095, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,3,3,40, United-States, >50K
56, Private,239306, Bachelors,2, Married-civ-spouse, Exec-managerial, Husband, White, Male,44,-2,14, United-States, <=50K
38, Private,103118, Bachelors,13, Never-married, Prof-specialty, Wife, White, Female,30,2,39, United-States, <=50K
45, Private,115917, Some-college,14, Separated, Handlers-cleaners, Own-child, White, Male,55,0,40, United-States, <=50K
36, Without-pay,131506, Prof-school,13, Divorced, Machine-op-inspct, Husband, White, Male,3,2,56, United-States, <=50K
29, Private,92339, Bachelors,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,4,0,39, United-States, <=50K
34, Private,400318, Some-college,13, Divorced, ?, Husband, White, Female,-51,0,58, Hong, <=50K
49, Federal-gov,150612, 5th-6th,6, Married-civ-spouse, Transport-moving, Husband, White, Female,8156,3,60, United-States, <=50K
47, Private,195876, Masters,8, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,-95,3,23, United-States, <=50K
41, State-gov,115763, Assoc-acdm,12, Never-married, Adm-clerical, Husband, Black, Male,-27,2,20, United-States, <=50K
22, Local-gov,177568, HS-grad,9, Divorced, Farming-fishing, Own-child, Black, Female,30,1,40, United-States, <=50K
34, ?,570125, Some-college,15, Divorced, Transport-moving, Husband, White, Female,-45,0,49, United-States, <=50K
23, Private,304783, HS-grad,4, Married-civ-spouse, ?, Not-in-family, Black, Male,-20,6,39, United-States, >50K
47, Private,336956, HS-grad,14, Married-civ-spouse, Prof-specialty, Own-child, White, Male,34,4,40, United-States, >50K
33, ?,174285, HS-grad,9, Never-married, Adm-clerical, Husband, White, Female,49,2,107, United-States, <=50K
67, Private,171815, Assoc-voc,9, Never-married, Exec-managerial, Husband, White, Male,-25,3,40, United-States, <=50K
19, Self-emp-inc,343509, 5th-6th,6, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,-50,0,40, United-States, <=50K
41, Private,127086, HS-grad,9, Divorced, Exec-managerial, Wife, White, Female,15,5,40, United-States, <=50K
30, Local-gov,194732, Masters,13, Married-civ-spouse, Other-service, Husband, White, Male,53,3,59, United-States, <=50K
25, ?,252830, Prof-school,8, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,-24,0,40, United-States, <=50K
50, Private,183320, Assoc-voc,12, Never-married, Other-service, Husband, White, Male,-30,2,49, United-States, <=50K
53, Private,314492, Masters,16, Never-married, Adm-clerical, Husband, White, Female,39,2,90, United-States, <=50K
23, Private,219207, Some-college,12, Married-civ-spouse, Other-service, Other-relative, Other, Male,-54,4,38, United-States, <=50K
14, Private,409722, Bachelors,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private,313452, HS-grad,6, Divorced, Craft-repair, Unmarried, White, Female,51,6,39, United-States, >50K
40, Private,136612, Bachelors,9, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1,2, United-States, <=50K
39, Local-gov,203028, Some-college,12, Married-civ-spouse, Other-service, Husband, Black, Female,15884,0,40, United-States, <=50K
32, Local-gov,335510, Some-college,9, Married-AF-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,-90,3,50, United-States, >50K
29, Self-emp-inc,297529, Bachelors,8, Never-married, Exec-managerial, Unmarried, White, Male,-59,1,45, United-States, >50K
51, Private,114239, Bachelors,9, Married-civ-spouse, ?, Husband, White, Female,15351,1,76, United-States, <=50K
33, Self-emp-not-inc,137418, Some-college,1, Never-married, Other-service, Not-in-family, White, Male,-87,-2,39, United-States, >50K
24, Self-emp-not-inc,191109, Assoc-voc,8, Married-civ-spouse, Sales, Unmarried, White, Female,-61,4,15, Hungary, >50K
36, Local-gov,98333, Bachelors,8, Never-married, Machine-op-inspct, Not-in-family, Black, Male,21,-3,40, United-States, <=50K
19, Private,251580, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,-37,-3,40, United-States, >50K
50, Private,100812, Some-college,10, Widowed, Prof-specialty, Wife, Asian-Pac-Islander, Female,7,4,40, United-States, <=50K
20, Private,102374, Bachelors,8, Married-civ-spouse, Craft-repair, Husband, White, Male,-107,1,39, United-States, <=50K
44, Private,408795, Masters,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,-64,0,39, United-States, <=50K
29, ?,183076, Some-college,7, Divorced, Other-service, Not-in-family, White, Female,-66,1849,48, United-States, <=50K
43, Local-gov,228990, 10th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,49,2,40, United-States, <=50K
57, Federal-gov,121323, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, White, Male,20,5,46, United-States, >50K
54, Private,141699, HS-grad,5, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,-35,-1,40, United-States, <=50K
33, Local-gov,199106, Some-college,14, Separated, Sales, Own-child, Black, Female,-1,2,50, Scotland, >50K
23, Self-emp-not-inc,115110, HS-grad,12, Married-civ-spouse, Tech-support, Husband, Black, Female,-13,-1,22, United-States, >50K
20, Private,241841, HS-grad,10, Married-AF-spouse, Handlers-cleaners, Own-child, White, Female,-48,1,66, United-States, <=50K
33, Self-emp-not-inc,175687, 11th,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,27,0,40, United-States, <=50K
60, ?,192921, Prof-school,5, Married-civ-spouse, Craft-repair, Wife, White, Male,-34,-2,40, United-States, >50K
34, Self-emp-inc,386370, 7th-8th,13, Married-civ-spouse, Other-service, Husband, White, Female,5,2,39, United-States, <=50K
37, Private,232645, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,52,-4,40, United-States, <=50K
27, Private,182772, Doctorate,8, Divorced, Adm-clerical, Own-child, White, Male,-17,-5,36, United-States, <=50K
38, Private,156945, HS-grad,4, Married-civ-spouse, Craft-repair, Husband, White, Male,47,6,49, United-States, >50K
35, Private,215117, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Male,15225,3,39, United-States, <=50K
50, Private,281072, Assoc-voc,10, Never-married, Adm-clerical, Not-in-family, White, Male,-55,6,40, United-States, <=50K
23, Self-emp-not-inc,261185, Bachelors,8, Married-AF-spouse, Prof-specialty, Husband, White, Male,-12,2,39, United-States, <=50K
42, ?,228423, Some-college,12, Never-married, Craft-repair, Husband, White, Female,-25,5,64, United-States, <=50K
21, Private,60592, 10th,7, Divorced, Craft-repair, Husband, White, Female,-58,-1,14, United-States, <=50K
33, Private,181849, HS-grad,6, Married-civ-spouse, Adm-clerical, Husband, Black, Male,-96,2,40, United-States, >50K
31, Private,204763, Some-college,10, Married-civ-spouse, Prof-specialty, Own-child, White, Male,-24,-1,39, United-States, <=50K
40, Private,224419, Masters,3, Married-AF-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,50,1,35, United-States, <=50K
41, Private,374488, Assoc-voc,14, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,-57,1,40, United-States, >50K
33, Private,142315, Some-college,8, Never-married, Transport-moving, Unmarried, White, Male,-22,2189,40, United-States, <=50K
23, Self-emp-inc,223801, Some-college,5, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,87,-4,39, United-States, >50K
18, Without-pay,216685, HS-grad,9, Married-civ-spouse, Prof-specialty, Own-child, White, Male,54,3,40, United-States, <=50K
50, Private,271878, Assoc-acdm,9, Never-married, Other-service, Own-child, Black, Female,-93,1,36, United-States, <=50K
18, Self-emp-inc,341193, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,26,0,40, United-States, >50K
35, Private,141134, Some-college,5, Widowed, Exec-managerial, Not-in-family, White, Female,-101,1,40, United-States, <=50K
31, Self-emp-not-inc,187205, Bachelors,12, Widowed, Machine-op-inspct, Not-in-family, White, Male,7623,4,50, United-States, <=50K
53, Private,60329, HS-grad,4, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,10,4,36, United-States, <=50K
68, Private,43422, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,-49,5,50, England, >50K
33, Private,237033, HS-grad,9, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,7,-2,46, United-States, >50K
29, Federal-gov,255610, HS-grad,9, Divorced, Craft-repair, Husband, White, Male,32,1,86, United-States, >50K
27, Private,192275, HS-grad,10, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,1,5,39, United-States, <=50K
29, Private,109790, Some-college,1, Married-civ-spouse, Other-service, Not-in-family, White, Male,-8,0,40, United-States, <=50K
32, Self-emp-not-inc,34206, Some-college,11, Divorced, Other-service, Wife, White, Female,-91,3,29, Japan, <=50K
19, Self-emp-not-inc,341179, HS-grad,10, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,97,0,31, United-States, >50K
52, Self-emp-inc,400824, HS-grad,15, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,24,2,28, United-States, <=50K
56, Private,119151, HS-grad,9, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,74,5,39, United-States, >50K
42, ?,155424, Masters,8, Separated, Prof-specialty, Other-relative, White, Female,23,0,17, England, >50K
50, Self-emp-not-inc,286692, Some-college,10, Never-married, ?, Not-in-family, White, Male,87,2541,40, United-States, >50K
51, Private,94153, Some-college,6, Divorced, Prof-specialty, Not-in-family, White, Male,-91,1,40, United-States, >50K
26, Private,70190, Doctorate,8, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,52,5,50, United-States, <=50K
52, State-gov,175570, Prof-school,9, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,2556,0,32, United-States, <=50K
36, Private,190923, Assoc-acdm,14, Married-civ-spouse, Sales, Unmarried, White, Female,-9,0,40, United-States, >50K
39, Private,98945, HS-grad,13, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,-37,0,39, United-States, <=50K
29, Private,290534, Some-college,3, Never-married, Machine-op-inspct, Own-child, White, Male,-22,-3,40, United-States, <=50K
45, Private,199949, Some-college,13, Never-married, ?, Unmarried, White, Male,20,6,40, United-States, >50K
20, Private,175376, 12th,3, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,-14,3,40, Thailand, <=50K
15, Private,144978, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Female,-83,3,46, United-States, >50K
17, Private,258556, Prof-school,13, Never-married, Other-service, Unmarried, White, Female,-1,-1,43, United-States, <=50K
44, Private,348314, Some-college,9, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,1,2,40, United-States, <=50K
60, Private,138837, Bachelors,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,19,4,24, United-States, <=50K
36, Local-gov,176977, Assoc-voc,9, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,1923,1,31, United-States, <=50K
29, Private,102222, 11th,8, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,-131,7,15, United-States, <=50K
61, Private,54183, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,-36,1,45, United-States, <=50K
37, Without-pay,175449, Assoc-voc,12, Married-civ-spouse, Craft-repair, Husband, White, Female,32,-1,39, United-States, <=50K
34, Federal-gov,146604, Some-college,9, Never-married, Craft-repair, Not-in-family, White, Male,-9,3,49, United-States, <=50K
46, Private,311875, Assoc-acdm,8, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,-5,3,39, United-States, <=50K
32, Private,217942, Prof-school,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,-26,2,48, United-States, <=50K
35, Private,278716, Masters,1, Married-civ-spouse, Exec-managerial, Own-child, White, Male,20,1,39, United-States, <=50K
35, Without-pay,350062, Bachelors,11, Married-civ-spouse, Craft-repair, Husband, White, Male,37,0,40, United-States, <=50K
19, Self-emp-inc,229131, HS-grad,6, Divorced, Machine-op-inspct, Husband, White, Female,15,-6,44, United-States, >50K
43, Private,334457, Bachelors,12, Married-civ-spouse, Farming-fishing, Husband, White, Male,36,0,40, United-States, <=50K
72, Self-emp-inc,425874, Some-college,13, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,57,0,45, United-States, >50K
42, Private,149405, Some-college,8, Never-married, Exec-managerial, Other-relative, White, Female,7,-3,40, United-States, <=50K
23, Federal-gov,251766, 10th,13, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,-42,2,40, United-States, >50K
36, Private,68436, HS-grad,5, Married-civ-spouse, Other-service, Husband, White, Female,-15,1,37, United-States, <=50K
55, Private,293420, HS-grad,10, Married-civ-spouse, Sales, Own-child, Other, Male,79,6,50, United-States, >50K
48, Self-emp-not-inc,44620, HS-grad,8, Married-civ-spouse, Sales, Not-in-family, White, Male,-34,1,40, United-States, <=50K
19, Private,190200, HS-grad,3, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,-76,0,39, United-States, <=50K
28, Private,123948, HS-grad,10, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male,-40,-3,26, United-States, <=50K
53, Private,234744, Assoc-voc,3, Never-married, Tech-support, Husband, White, Male,-19,0,40, United-States, <=50K
38, ?,272071, Assoc-voc,13, Never-married, Prof-specialty, Not-in-family, White, Female,-15,0,18, United-States, <=50K
29, Without-pay,55620, 11th,6, Never-married, Other-service, Not-in-family, White, Female,-35,5,105, Canada, >50K
33, Private,318901, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,8722,6,100, United-States, >50K
48, Private,69396, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Female,89,1,23, United-States, <=50K
39, Private,302636, Bachelors,8, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,6,2216,40, United-States, <=50K
19, Private,97912, HS-grad,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-109,3,40, Portugal, >50K
18, Private,68038, Some-college,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-79,3,39, United-States, <=50K
66, Private,167978, Assoc-voc,8, Separated, Prof-specialty, Husband, White, Female,-113,2,40, United-States, <=50K
23, ?,136970, HS-grad,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,11,-5,39, United-States, <=50K
34, Private,287330, HS-grad,8, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,74,4,46, United-States, >50K
37, ?,110118, 7th-8th,12, Married-civ-spouse, Priv-house-serv, Husband, White, Female,75,1,56, United-States, >50K
34, Private,242818, Some-college,13, Never-married, Prof-specialty, Not-in-family, White, Male,-40,0,36, United-States, <=50K
23, Local-gov,469108, Bachelors,8, Never-married, Exec-managerial, Husband, White, Female,104,1,40, United-States, >50K
60, Private,207211, HS-grad,8, Married-civ-spouse, ?, Husband, White, Male,-46,1,40, United-States, <=50K
31, Private,129790, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Female,2,1,40, Greece, <=50K
69, Private,287623, Bachelors,6, Married-civ-spouse, Tech-support, Husband, White, Female,-14,-1,40, United-States, <=50K
19, Self-emp-not-inc,101347, Bachelors,8, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,-44,3,40, United-States, <=50K
